name,estimate
KARNES CO.2018,53051
KAUFMAN CO.2018,63926
KENDALL CO.2018,81023
KENEDY CO.2018,24800
KENT CO.2018,52250
KERR CO.2018,48698
KIMBLE CO.2018,41095
KING CO.2018,56964
KINNEY CO.2018,34926
KLEBERG CO.2018,41700
KNOX CO.2018,46319
LAMAR CO.2018,42198
LAMB CO.2018,43712
LAMPASAS CO.2018,54467
LA SALLE CO.2018,44601
LAVACA CO.2018,51708
LEE CO.2018,55741
LEON CO.2018,44875
LIBERTY CO.2018,48344
LIMESTONE CO.2018,40356
LIPSCOMB CO.2018,59583
LIVE OAK CO.2018,51480
LLANO CO.2018,50524
LOVING CO.2018,80938
LUBBOCK CO.2018,49078
LYNN CO.2018,44922
MCCULLOCH CO.2018,42367
MCLENNAN CO.2018,46262
MCMULLEN CO.2018,71389
MADISON CO.2018,44004
MARION CO.2018,36938
MARTIN CO.2018,71115
MASON CO.2018,40949
MATAGORDA CO.2018,44896
MAVERICK CO.2018,37734
MEDINA CO.2018,59305
MENARD CO.2018,37917
MIDLAND CO.2018,75815
MILAM CO.2018,41768
MILLS CO.2018,46318
MITCHELL CO.2018,52194
MONTAGUE CO.2018,46592
MONTGOMERY CO.2018,74323
MOORE CO.2018,52469
MORRIS CO.2018,40227
MOTLEY CO.2018,40598
NACOGDOCHES CO.2018,41482
NAVARRO CO.2018,45103
NEWTON CO.2018,40180
NOLAN CO.2018,42019
NUECES CO.2018,53317
OCHILTREE CO.2018,50120
OLDHAM CO.2018,62426
ORANGE CO.2018,53667
PALO PINTO CO.2018,45067
PANOLA CO.2018,49704
PARKER CO.2018,70608
PARMER CO.2018,50410
PECOS CO.2018,50543
POLK CO.2018,43267
POTTER CO.2018,41852
PRESIDIO CO.2018,26486
RAINS CO.2018,48308
RANDALL CO.2018,65564
REAGAN CO.2018,59760
REAL CO.2018,36493
RED RIVER CO.2018,35356
REEVES CO.2018,49390
REFUGIO CO.2018,50338
ROBERTS CO.2018,79167
ROBERTSON CO.2018,52189
ROCKWALL CO.2018,93269
RUNNELS CO.2018,41226
RUSK CO.2018,49270
SABINE CO.2018,33561
SAN AUGUSTINE CO.2018,32394
SAN JACINTO CO.2018,43421
SAN PATRICIO CO.2018,53332
SAN SABA CO.2018,40301
SCHLEICHER CO.2018,63432
SCURRY CO.2018,54565
SHACKELFORD CO.2018,46685
SHELBY CO.2018,38121
SHERMAN CO.2018,54961
SMITH CO.2018,50742
SOMERVELL CO.2018,52346
STARR CO.2018,27133
STEPHENS CO.2018,45862
STERLING CO.2018,50000
STONEWALL CO.2018,46786
SUTTON CO.2018,60996
SWISHER CO.2018,37883
TARRANT CO.2018,62532
TAYLOR CO.2018,49161
TERRELL CO.2018,26063
TERRY CO.2018,42441
THROCKMORTON CO.2018,37279
TITUS CO.2018,46980
TOM GREEN CO.2018,49662
TRAVIS CO.2018,68350
TRINITY CO.2018,37398
TYLER CO.2018,44396
UPSHUR CO.2018,48796
UPTON CO.2018,52750
UVALDE CO.2018,40781
VAL VERDE CO.2018,44609
VAN ZANDT CO.2018,50061
VICTORIA CO.2018,55740
WALKER CO.2018,41456
WALLER CO.2018,53506
WARD CO.2018,63333
WASHINGTON CO.2018,55793
WEBB CO.2018,40442
WHARTON CO.2018,50145
WHEELER CO.2018,50910
WICHITA CO.2018,45776
WILBARGER CO.2018,43913
WILLACY CO.2018,29104
WILLIAMSON CO.2018,79123
WILSON CO.2018,71942
WINKLER CO.2018,55000
WISE CO.2018,59081
WOOD CO.2018,48038
YOAKUM CO.2018,62500
YOUNG CO.2018,46351
ZAPATA CO.2018,34550
ZAVALA CO.2018,25988
ANDERSON CO.2019,42313
ANDREWS CO.2019,70753
ANGELINA CO.2019,46472
ARANSAS CO.2019,44601
ARCHER CO.2019,63192
ARMSTRONG CO.2019,68750
ATASCOSA CO.2019,55194
AUSTIN CO.2019,62614
BAILEY CO.2019,43523
BANDERA CO.2019,56413
BASTROP CO.2019,59185
BAYLOR CO.2019,36157
BEE CO.2019,45415
BELL CO.2019,52583
BEXAR CO.2019,53999
BLANCO CO.2019,58500
BORDEN CO.2019,77708
BOSQUE CO.2019,48677
BOWIE CO.2019,46283
BRAZORIA CO.2019,76426
BRAZOS CO.2019,43907
BREWSTER CO.2019,38906
BRISCOE CO.2019,42500
BROOKS CO.2019,24794
BROWN CO.2019,43062
BURLESON CO.2019,52510
BURNET CO.2019,57173
CALDWELL CO.2019,51346
CALHOUN CO.2019,58788
CALLAHAN CO.2019,40945
CAMERON CO.2019,36095
CAMP CO.2019,41811
CARSON CO.2019,67010
CASS CO.2019,41432
CASTRO CO.2019,44643
CHAMBERS CO.2019,74368
CHEROKEE CO.2019,44294
CHILDRESS CO.2019,40432
CLAY CO.2019,46863
COCHRAN CO.2019,37500
COKE CO.2019,42500
COLEMAN CO.2019,40804
COLLIN CO.2019,90124
COLLINGSWORTH CO.2019,46348
COLORADO CO.2019,50241
COMAL CO.2019,73655
COMANCHE CO.2019,42419
CONCHO CO.2019,46696
COOKE CO.2019,60027
CORYELL CO.2019,50865
COTTLE CO.2019,33534
CRANE CO.2019,63935
CROCKETT CO.2019,52310
CROSBY CO.2019,38674
CULBERSON CO.2019,33125
DALLAM CO.2019,45580
DALLAS CO.2019,53626
DAWSON CO.2019,43201
DEAF SMITH CO.2019,51543
DELTA CO.2019,42642
DENTON CO.2019,80290
DEWITT CO.2019,50960
DICKENS CO.2019,43088
DIMMIT CO.2019,31384
DONLEY CO.2019,44429
DUVAL CO.2019,35443
EASTLAND CO.2019,32135
ECTOR CO.2019,59528
EDWARDS CO.2019,48462
ELLIS CO.2019,67371
EL PASO CO.2019,43244
ERATH CO.2019,47013
FALLS CO.2019,38834
FANNIN CO.2019,47875
FAYETTE CO.2019,56941
FISHER CO.2019,45294
FLOYD CO.2019,48767
FOARD CO.2019,50000
FORT BEND CO.2019,93645
FRANKLIN CO.2019,43967
FREESTONE CO.2019,45890
FRIO CO.2019,37382
GAINES CO.2019,58167
GALVESTON CO.2019,65702
GARZA CO.2019,53832
GILLESPIE CO.2019,56267
GLASSCOCK CO.2019,64886
GOLIAD CO.2019,56737
GONZALES CO.2019,47516
GRAY CO.2019,48314
GRAYSON CO.2019,52683
GREGG CO.2019,47970
GRIMES CO.2019,49745
GUADALUPE CO.2019,66187
HALE CO.2019,46012
HALL CO.2019,31324
HAMILTON CO.2019,46611
HANSFORD CO.2019,40678
HARDEMAN CO.2019,37995
HARDIN CO.2019,56131
HARRIS CO.2019,57791
HARRISON CO.2019,48644
HARTLEY CO.2019,64427
HASKELL CO.2019,43529
HAYS CO.2019,62815
HEMPHILL CO.2019,68679
HENDERSON CO.2019,44888
HIDALGO CO.2019,37097
HILL CO.2019,45970
HOCKLEY CO.2019,49184
HOOD CO.2019,60275
HOPKINS CO.2019,47832
HOUSTON CO.2019,33552
HOWARD CO.2019,50855
HUDSPETH CO.2019,26346
HUNT CO.2019,49319
HUTCHINSON CO.2019,50035
IRION CO.2019,63021
JACK CO.2019,52829
JACKSON CO.2019,58504
JASPER CO.2019,41960
JEFF DAVIS CO.2019,46534
JEFFERSON CO.2019,46315
JIM HOGG CO.2019,31403
JIM WELLS CO.2019,41103
JOHNSON CO.2019,60458
JONES CO.2019,48601
KARNES CO.2019,53051
KAUFMAN CO.2019,63926
KENDALL CO.2019,81023
KENEDY CO.2019,24800
KENT CO.2019,52250
KERR CO.2019,48698
KIMBLE CO.2019,41095
KING CO.2019,56964
KINNEY CO.2019,34926
KLEBERG CO.2019,41700
KNOX CO.2019,46319
LAMAR CO.2019,42198
LAMB CO.2019,43712
LAMPASAS CO.2019,54467
LA SALLE CO.2019,44601
LAVACA CO.2019,51708
LEE CO.2019,55741
LEON CO.2019,44875
LIBERTY CO.2019,48344
LIMESTONE CO.2019,40356
LIPSCOMB CO.2019,59583
LIVE OAK CO.2019,51480
LLANO CO.2019,50524
LOVING CO.2019,80938
LUBBOCK CO.2019,49078
LYNN CO.2019,44922
MCCULLOCH CO.2019,42367
MCLENNAN CO.2019,46262
MCMULLEN CO.2019,71389
MADISON CO.2019,44004
MARION CO.2019,36938
MARTIN CO.2019,71115
MASON CO.2019,40949
MATAGORDA CO.2019,44896
MAVERICK CO.2019,37734
MEDINA CO.2019,59305
MENARD CO.2019,37917
MIDLAND CO.2019,75815
MILAM CO.2019,41768
MILLS CO.2019,46318
MITCHELL CO.2019,52194
MONTAGUE CO.2019,46592
MONTGOMERY CO.2019,74323
MOORE CO.2019,52469
MORRIS CO.2019,40227
MOTLEY CO.2019,40598
NACOGDOCHES CO.2019,41482
NAVARRO CO.2019,45103
NEWTON CO.2019,40180
NOLAN CO.2019,42019
NUECES CO.2019,53317
OCHILTREE CO.2019,50120
OLDHAM CO.2019,62426
ORANGE CO.2019,53667
PALO PINTO CO.2019,45067
PANOLA CO.2019,49704
PARKER CO.2019,70608
PARMER CO.2019,50410
PECOS CO.2019,50543
POLK CO.2019,43267
POTTER CO.2019,41852
PRESIDIO CO.2019,26486
RAINS CO.2019,48308
RANDALL CO.2019,65564
REAGAN CO.2019,59760
REAL CO.2019,36493
RED RIVER CO.2019,35356
REEVES CO.2019,49390
REFUGIO CO.2019,50338
ROBERTS CO.2019,79167
ROBERTSON CO.2019,52189
ROCKWALL CO.2019,93269
RUNNELS CO.2019,41226
RUSK CO.2019,49270
SABINE CO.2019,33561
SAN AUGUSTINE CO.2019,32394
SAN JACINTO CO.2019,43421
SAN PATRICIO CO.2019,53332
SAN SABA CO.2019,40301
SCHLEICHER CO.2019,63432
SCURRY CO.2019,54565
SHACKELFORD CO.2019,46685
SHELBY CO.2019,38121
SHERMAN CO.2019,54961
SMITH CO.2019,50742
SOMERVELL CO.2019,52346
STARR CO.2019,27133
STEPHENS CO.2019,45862
STERLING CO.2019,50000
STONEWALL CO.2019,46786
SUTTON CO.2019,60996
SWISHER CO.2019,37883
TARRANT CO.2019,62532
TAYLOR CO.2019,49161
TERRELL CO.2019,26063
TERRY CO.2019,42441
THROCKMORTON CO.2019,37279
TITUS CO.2019,46980
TOM GREEN CO.2019,49662
TRAVIS CO.2019,68350
TRINITY CO.2019,37398
TYLER CO.2019,44396
UPSHUR CO.2019,48796
UPTON CO.2019,52750
UVALDE CO.2019,40781
VAL VERDE CO.2019,44609
VAN ZANDT CO.2019,50061
VICTORIA CO.2019,55740
WALKER CO.2019,41456
WALLER CO.2019,53506
WARD CO.2019,63333
WASHINGTON CO.2019,55793
WEBB CO.2019,40442
WHARTON CO.2019,50145
WHEELER CO.2019,50910
WICHITA CO.2019,45776
WILBARGER CO.2019,43913
WILLACY CO.2019,29104
WILLIAMSON CO.2019,79123
WILSON CO.2019,71942
WINKLER CO.2019,55000
WISE CO.2019,59081
WOOD CO.2019,48038
YOAKUM CO.2019,62500
YOUNG CO.2019,46351
ZAPATA CO.2019,34550
ZAVALA CO.2019,25988
